CustomerID,SignupDate,ChurnDate,Plan,MonthlyCharge,TenureMonths,IsChurned,ChurnReason,TotalCharges,SupportTickets,UsageFrequency
CUST-0653,2024-11-07,,Basic,9.99,15,0,N/A,149.85,8,Low
CUST-0654,2024-04-26,2025-07-20,Standard,19.99,15,1,Other,299.85,9,High
CUST-0655,2024-05-13,2024-09-10,Premium,29.99,4,1,Technical issues,119.96,2,Medium
CUST-0656,2024-02-27,,Basic,9.99,8,0,N/A,79.92,1,Medium
CUST-0657,2024-02-13,,Basic,9.99,16,0,N/A,159.84,4,High
CUST-0658,2024-06-21,,Standard,19.99,16,0,N/A,319.84,5,Low
CUST-0659,2024-06-08,2024-10-06,Basic,9.99,4,1,Technical issues,39.96,8,Medium
CUST-0660,2024-06-21,,Basic,9.99,13,0,N/A,129.87,9,High
CUST-0661,2024-11-12,,Basic,9.99,13,0,N/A,129.87,9,Medium
CUST-0662,2024-10-29,,Basic,9.99,2,0,N/A,19.98,9,Medium
CUST-0663,2024-05-28,,Standard,19.99,3,0,N/A,59.97,0,High
CUST-0664,2024-03-20,2026-01-09,Standard,19.99,22,1,Other,439.78,7,High
CUST-0665,2024-07-31,,Basic,9.99,8,0,N/A,79.92,8,Medium
CUST-0666,2024-07-21,,Premium,29.99,15,0,N/A,449.85,1,High
CUST-0667,2024-09-08,,Premium,29.99,11,0,N/A,329.89,7,High
CUST-0668,2024-08-16,,Premium,29.99,9,0,N/A,269.91,7,High
CUST-0669,2024-06-12,,Basic,9.99,7,0,N/A,69.93,2,High
CUST-0670,2024-08-14,2025-09-08,Basic,9.99,13,1,Technical issues,129.87,5,Medium
CUST-0671,2024-05-26,2024-07-25,Premium,29.99,2,1,Poor customer service,59.98,4,Medium
CUST-0672,2024-01-20,,Standard,19.99,8,0,N/A,159.92,8,Medium
CUST-0673,2024-02-16,,Basic,9.99,7,0,N/A,69.93,8,High
CUST-0674,2024-08-20,2025-08-15,Basic,9.99,12,1,Other,119.88,6,Low
CUST-0675,2024-10-31,,Basic,9.99,19,0,N/A,189.81,2,Low
CUST-0676,2024-01-14,,Premium,29.99,7,0,N/A,209.93,0,High
CUST-0677,2024-05-22,2025-03-18,Standard,19.99,10,1,Found better alternative,199.9,9,Medium
CUST-0678,2024-01-01,2025-04-25,Basic,9.99,16,1,Technical issues,159.84,8,Medium
CUST-0679,2024-02-23,2024-05-23,Basic,9.99,3,1,Price too high,29.97,2,Low
CUST-0680,2024-09-15,2025-07-12,Standard,19.99,10,1,Price too high,199.9,6,Medium
CUST-0681,2024-05-23,2024-11-19,Premium,29.99,6,1,Poor customer service,179.94,2,Medium
CUST-0682,2024-01-12,,Basic,9.99,18,0,N/A,179.82,9,Medium
CUST-0683,2024-11-25,,Standard,19.99,18,0,N/A,359.82,0,Medium
CUST-0684,2024-08-11,,Premium,29.99,5,0,N/A,149.95,0,High
CUST-0685,2024-09-28,,Basic,9.99,21,0,N/A,209.79,9,Medium
CUST-0686,2024-12-23,,Standard,19.99,7,0,N/A,139.93,5,Medium
CUST-0687,2024-06-04,,Basic,9.99,2,0,N/A,19.98,4,Low
CUST-0688,2024-01-08,,Standard,19.99,11,0,N/A,219.89,9,Medium
CUST-0689,2024-05-01,,Standard,19.99,13,0,N/A,259.87,7,Medium
CUST-0690,2024-12-13,,Standard,19.99,23,0,N/A,459.77,7,Medium
CUST-0691,2024-06-12,,Standard,19.99,5,0,N/A,99.95,5,Low
CUST-0692,2024-03-30,,Basic,9.99,6,0,N/A,59.94,0,High
CUST-0693,2024-05-15,2025-07-09,Premium,29.99,14,1,No longer needed,419.86,9,Medium
CUST-0694,2024-07-04,,Standard,19.99,12,0,N/A,239.88,0,Low
CUST-0695,2024-11-11,,Basic,9.99,4,0,N/A,39.96,8,Medium
CUST-0696,2024-06-26,2026-05-17,Standard,19.99,23,1,Found better alternative,459.77,3,High
CUST-0697,2024-01-28,,Standard,19.99,6,0,N/A,119.94,4,High
CUST-0698,2024-08-07,,Basic,9.99,10,0,N/A,99.9,0,Medium
CUST-0699,2024-12-22,,Premium,29.99,18,0,N/A,539.82,9,Medium
CUST-0700,2024-02-10,,Premium,29.99,15,0,N/A,449.85,9,High
CUST-0701,2024-08-15,2025-04-12,Basic,9.99,8,1,No longer needed,79.92,9,High
CUST-0702,2024-07-10,,Premium,29.99,9,0,N/A,269.91,5,Low
CUST-0703,2024-05-24,,Basic,9.99,5,0,N/A,49.95,2,Medium
CUST-0704,2024-07-19,,Basic,9.99,10,0,N/A,99.9,9,Medium
CUST-0705,2024-07-30,,Basic,9.99,20,0,N/A,199.8,9,High
CUST-0706,2024-08-07,,Premium,29.99,6,0,N/A,179.94,5,Medium
CUST-0707,2024-08-27,,Standard,19.99,16,0,N/A,319.84,3,Medium
CUST-0708,2024-02-15,,Basic,9.99,3,0,N/A,29.97,4,Medium
CUST-0709,2024-02-04,,Basic,9.99,10,0,N/A,99.9,4,High
CUST-0710,2024-09-09,,Standard,19.99,11,0,N/A,219.89,4,Low
CUST-0711,2024-03-22,,Basic,9.99,11,0,N/A,109.89,5,Low
CUST-0712,2024-09-12,,Premium,29.99,17,0,N/A,509.83,0,Medium
CUST-0713,2024-07-15,2024-11-12,Premium,29.99,4,1,Found better alternative,119.96,5,Medium
CUST-0714,2024-10-29,,Standard,19.99,4,0,N/A,79.96,2,Medium
CUST-0715,2024-01-10,,Premium,29.99,17,0,N/A,509.83,4,Low
CUST-0716,2024-11-07,,Basic,9.99,9,0,N/A,89.91,2,High
CUST-0717,2024-10-12,,Premium,29.99,19,0,N/A,569.81,1,Medium
CUST-0718,2024-08-29,2025-01-26,Standard,19.99,5,1,Technical issues,99.95,0,High
CUST-0719,2024-09-07,,Standard,19.99,22,0,N/A,439.78,7,Low
CUST-0720,2024-12-30,2025-06-28,Basic,9.99,6,1,Price too high,59.94,7,High
CUST-0721,2024-01-05,,Premium,29.99,3,0,N/A,89.97,7,Medium
CUST-0722,2024-04-28,2026-02-17,Basic,9.99,22,1,Poor customer service,219.78,9,High
CUST-0723,2024-10-15,,Basic,9.99,1,0,N/A,9.99,2,Low
CUST-0724,2024-03-05,2025-10-26,Basic,9.99,20,1,Technical issues,199.8,3,Medium
CUST-0725,2024-05-25,,Standard,19.99,22,0,N/A,439.78,8,Medium
CUST-0726,2024-08-11,,Standard,19.99,16,0,N/A,319.84,5,High
CUST-0727,2024-08-26,,Standard,19.99,23,0,N/A,459.77,6,Low
CUST-0728,2024-06-25,,Premium,29.99,11,0,N/A,329.89,8,Medium
CUST-0729,2024-09-23,2025-10-18,Basic,9.99,13,1,Found better alternative,129.87,2,Low
CUST-0730,2024-12-06,,Standard,19.99,10,0,N/A,199.9,0,Medium
CUST-0731,2024-10-08,,Basic,9.99,3,0,N/A,29.97,0,Low
CUST-0732,2024-03-03,,Premium,29.99,9,0,N/A,269.91,7,High
CUST-0733,2024-08-04,,Premium,29.99,12,0,N/A,359.88,2,Medium
CUST-0734,2024-12-07,,Standard,19.99,23,0,N/A,459.77,1,High
CUST-0735,2024-11-10,,Standard,19.99,14,0,N/A,279.86,9,Medium
CUST-0736,2024-10-09,,Basic,9.99,1,0,N/A,9.99,4,High
CUST-0737,2024-06-25,2025-12-17,Basic,9.99,18,1,Found better alternative,179.82,3,Low
CUST-0738,2024-04-07,,Premium,29.99,17,0,N/A,509.83,4,Medium
CUST-0739,2024-04-14,,Basic,9.99,9,0,N/A,89.91,9,Medium
CUST-0740,2024-04-08,2025-01-03,Basic,9.99,9,1,Other,89.91,1,Medium
CUST-0741,2024-11-06,,Basic,9.99,23,0,N/A,229.77,6,Medium
CUST-0742,2024-01-06,,Premium,29.99,10,0,N/A,299.9,5,Medium
CUST-0743,2024-07-15,,Basic,9.99,19,0,N/A,189.81,0,Medium
CUST-0744,2024-12-16,,Basic,9.99,15,0,N/A,149.85,5,High
CUST-0745,2024-05-12,,Standard,19.99,5,0,N/A,99.95,2,Medium
CUST-0746,2024-12-23,2026-03-18,Premium,29.99,15,1,Found better alternative,449.85,1,Medium
CUST-0747,2024-09-15,,Basic,9.99,20,0,N/A,199.8,9,Medium
CUST-0748,2024-01-23,,Basic,9.99,23,0,N/A,229.77,9,High
CUST-0749,2024-02-22,2024-04-22,Basic,9.99,2,1,Poor customer service,19.98,6,Low
CUST-0750,2024-06-13,2025-07-08,Basic,9.99,13,1,Found better alternative,129.87,3,Low
CUST-0751,2024-07-20,,Basic,9.99,16,0,N/A,159.84,7,Medium
CUST-0752,2024-03-23,,Standard,19.99,15,0,N/A,299.85,4,Low
CUST-0753,2024-05-24,,Standard,19.99,10,0,N/A,199.9,2,Medium
CUST-0754,2024-03-25,2025-05-19,Standard,19.99,14,1,Technical issues,279.86,4,High
CUST-0755,2024-03-18,2025-01-12,Basic,9.99,10,1,Other,99.9,5,Medium
CUST-0756,2024-01-01,,Premium,29.99,14,0,N/A,419.86,4,Medium
CUST-0757,2024-02-20,,Basic,9.99,23,0,N/A,229.77,1,Medium
CUST-0758,2024-06-21,,Premium,29.99,9,0,N/A,269.91,3,High
CUST-0759,2024-07-23,2025-09-16,Standard,19.99,14,1,Poor customer service,279.86,0,Medium
CUST-0760,2024-09-16,,Basic,9.99,3,0,N/A,29.97,8,Medium
CUST-0761,2024-10-14,,Standard,19.99,20,0,N/A,399.8,6,Low
CUST-0762,2024-02-03,2025-05-28,Basic,9.99,16,1,Price too high,159.84,5,Low
CUST-0763,2024-12-13,,Standard,19.99,2,0,N/A,39.98,6,Low
CUST-0764,2024-04-04,,Basic,9.99,10,0,N/A,99.9,4,High
CUST-0765,2024-03-12,,Basic,9.99,3,0,N/A,29.97,3,High
CUST-0766,2024-02-08,,Premium,29.99,11,0,N/A,329.89,0,Low
CUST-0767,2024-06-02,,Basic,9.99,11,0,N/A,109.89,5,Medium
CUST-0768,2024-09-06,,Premium,29.99,21,0,N/A,629.79,8,Medium
CUST-0769,2024-06-10,,Basic,9.99,21,0,N/A,209.79,5,Medium
CUST-0770,2024-04-27,2026-02-16,Standard,19.99,22,1,Price too high,439.78,7,Low
CUST-0771,2024-09-15,,Standard,19.99,13,0,N/A,259.87,3,Low
CUST-0772,2024-11-01,,Standard,19.99,7,0,N/A,139.93,4,Medium
CUST-0773,2024-09-24,,Basic,9.99,23,0,N/A,229.77,1,Medium
CUST-0774,2024-02-23,2025-07-17,Basic,9.99,17,1,Price too high,169.83,0,Medium
CUST-0775,2024-08-23,2024-10-22,Basic,9.99,2,1,Other,19.98,2,Low
CUST-0776,2024-08-09,,Basic,9.99,12,0,N/A,119.88,3,Medium
CUST-0777,2024-09-07,,Standard,19.99,10,0,N/A,199.9,8,High
CUST-0778,2024-11-08,,Premium,29.99,18,0,N/A,539.82,2,Medium
CUST-0779,2024-04-21,,Premium,29.99,22,0,N/A,659.78,1,Low
CUST-0780,2024-09-11,,Standard,19.99,11,0,N/A,219.89,7,Medium
CUST-0781,2024-10-29,2026-02-21,Standard,19.99,16,1,Poor customer service,319.84,1,Medium
CUST-0782,2024-07-25,2025-12-17,Standard,19.99,17,1,Poor customer service,339.83,6,High
CUST-0783,2024-08-16,,Basic,9.99,19,0,N/A,189.81,5,High
CUST-0784,2024-12-06,2026-05-30,Premium,29.99,18,1,No longer needed,539.82,8,Medium
CUST-0785,2024-03-06,2024-06-04,Standard,19.99,3,1,Other,59.97,6,High
CUST-0786,2024-03-15,,Standard,19.99,21,0,N/A,419.79,7,High
CUST-0787,2024-04-12,,Basic,9.99,16,0,N/A,159.84,3,Low
CUST-0788,2024-07-10,2025-01-06,Basic,9.99,6,1,Poor customer service,59.94,3,Medium
CUST-0789,2024-09-08,,Basic,9.99,12,0,N/A,119.88,7,High
CUST-0790,2024-08-13,2025-07-09,Premium,29.99,11,1,No longer needed,329.89,4,Medium
CUST-0791,2024-10-20,2026-01-13,Standard,19.99,15,1,No longer needed,299.85,9,Medium
CUST-0792,2024-11-01,,Basic,9.99,15,0,N/A,149.85,3,High
CUST-0793,2024-04-07,2025-07-31,Premium,29.99,16,1,No longer needed,479.84,4,Low
CUST-0794,2024-12-03,2025-09-29,Basic,9.99,10,1,Technical issues,99.9,5,Medium
CUST-0795,2024-10-12,,Basic,9.99,12,0,N/A,119.88,3,High
CUST-0796,2024-11-30,,Basic,9.99,13,0,N/A,129.87,2,Medium
CUST-0797,2024-12-12,,Standard,19.99,4,0,N/A,79.96,9,Low
CUST-0798,2024-11-03,,Premium,29.99,7,0,N/A,209.93,7,Medium
CUST-0799,2024-09-05,,Basic,9.99,22,0,N/A,219.78,8,Low
CUST-0800,2024-06-14,,Premium,29.99,2,0,N/A,59.98,4,Medium
CUST-0801,2024-11-30,,Basic,9.99,15,0,N/A,149.85,9,Low
CUST-0802,2024-01-30,,Premium,29.99,8,0,N/A,239.92,9,Medium
CUST-0803,2024-09-03,2025-04-01,Standard,19.99,7,1,Poor customer service,139.93,4,Low
CUST-0804,2024-04-15,2025-07-09,Premium,29.99,15,1,Price too high,449.85,5,Medium
CUST-0805,2024-02-20,2026-01-10,Basic,9.99,23,1,Price too high,229.77,7,Medium
CUST-0806,2024-03-21,,Premium,29.99,14,0,N/A,419.86,2,Medium
CUST-0807,2024-05-12,2025-01-07,Standard,19.99,8,1,Poor customer service,159.92,3,Medium
CUST-0808,2024-10-11,2025-10-06,Basic,9.99,12,1,Other,119.88,4,Low
CUST-0809,2024-05-17,,Premium,29.99,13,0,N/A,389.87,8,Medium
CUST-0810,2024-07-02,,Basic,9.99,11,0,N/A,109.89,0,Medium
CUST-0811,2024-11-25,,Premium,29.99,17,0,N/A,509.83,7,Medium
CUST-0812,2024-09-29,2026-02-21,Basic,9.99,17,1,Price too high,169.83,1,Medium
CUST-0813,2024-12-05,,Standard,19.99,4,0,N/A,79.96,7,Medium
CUST-0814,2024-03-09,,Standard,19.99,21,0,N/A,419.79,2,Medium
CUST-0815,2024-02-03,,Basic,9.99,8,0,N/A,79.92,8,High
CUST-0816,2024-09-18,,Basic,9.99,5,0,N/A,49.95,8,Low
CUST-0817,2024-02-22,,Basic,9.99,16,0,N/A,159.84,7,High
CUST-0818,2024-07-23,,Basic,9.99,4,0,N/A,39.96,7,High
CUST-0819,2024-05-05,,Basic,9.99,22,0,N/A,219.78,7,Medium
CUST-0820,2024-08-22,2025-11-15,Standard,19.99,15,1,Other,299.85,4,Medium
CUST-0821,2024-02-12,,Basic,9.99,12,0,N/A,119.88,6,Medium
CUST-0822,2024-08-27,,Basic,9.99,5,0,N/A,49.95,2,Low
CUST-0823,2024-04-20,,Standard,19.99,23,0,N/A,459.77,0,Low
CUST-0824,2024-09-05,,Basic,9.99,16,0,N/A,159.84,3,Low
CUST-0825,2024-05-30,,Premium,29.99,14,0,N/A,419.86,7,High
CUST-0826,2024-07-01,,Premium,29.99,10,0,N/A,299.9,9,Medium
CUST-0827,2024-12-01,2025-06-29,Standard,19.99,7,1,Found better alternative,139.93,4,Low
CUST-0828,2024-04-04,2025-04-29,Standard,19.99,13,1,No longer needed,259.87,5,Medium
CUST-0829,2024-01-08,2025-08-30,Premium,29.99,20,1,Technical issues,599.8,8,Medium
CUST-0830,2024-12-25,,Basic,9.99,5,0,N/A,49.95,3,High
CUST-0831,2024-07-02,,Basic,9.99,3,0,N/A,29.97,4,Low
CUST-0832,2024-10-07,2025-12-31,Basic,9.99,15,1,No longer needed,149.85,8,Medium
CUST-0833,2024-07-13,,Standard,19.99,4,0,N/A,79.96,3,High
CUST-0834,2024-12-17,,Basic,9.99,15,0,N/A,149.85,7,High
CUST-0835,2024-07-13,,Standard,19.99,14,0,N/A,279.86,4,High
CUST-0836,2024-06-03,,Premium,29.99,20,0,N/A,599.8,0,High
CUST-0837,2024-04-02,,Premium,29.99,19,0,N/A,569.81,3,Medium
CUST-0838,2024-06-08,2025-07-03,Standard,19.99,13,1,Price too high,259.87,6,Low
CUST-0839,2024-03-01,,Basic,9.99,10,0,N/A,99.9,2,Medium
CUST-0840,2024-05-01,,Premium,29.99,21,0,N/A,629.79,5,High
CUST-0841,2024-02-20,2024-07-19,Standard,19.99,5,1,Other,99.95,5,Low
CUST-0842,2024-10-03,2026-08-24,Basic,9.99,23,1,No longer needed,229.77,5,High
CUST-0843,2024-01-05,,Basic,9.99,20,0,N/A,199.8,0,Low
CUST-0844,2024-04-01,,Premium,29.99,20,0,N/A,599.8,1,Medium
CUST-0845,2024-06-18,2024-12-15,Standard,19.99,6,1,Found better alternative,119.94,6,Medium
CUST-0846,2024-11-12,2025-03-12,Premium,29.99,4,1,No longer needed,119.96,8,Medium
CUST-0847,2024-01-22,,Premium,29.99,2,0,N/A,59.98,2,Medium
CUST-0848,2024-11-21,2026-09-12,Standard,19.99,22,1,No longer needed,439.78,2,Medium
CUST-0849,2024-01-01,,Standard,19.99,16,0,N/A,319.84,6,Low
CUST-0850,2024-05-12,,Basic,9.99,18,0,N/A,179.82,5,Low
CUST-0851,2024-08-20,,Basic,9.99,5,0,N/A,49.95,9,Low
CUST-0852,2024-01-12,,Basic,9.99,22,0,N/A,219.78,8,Medium
CUST-0853,2024-12-11,2025-04-10,Standard,19.99,4,1,No longer needed,79.96,4,Medium
CUST-0854,2024-02-15,,Standard,19.99,13,0,N/A,259.87,6,Low
CUST-0855,2024-02-03,,Premium,29.99,19,0,N/A,569.81,2,Medium
CUST-0856,2024-03-18,,Basic,9.99,23,0,N/A,229.77,8,Medium
CUST-0857,2024-08-05,,Standard,19.99,2,0,N/A,39.98,9,Medium
CUST-0858,2024-10-27,,Standard,19.99,13,0,N/A,259.87,3,High
CUST-0859,2024-03-13,,Standard,19.99,11,0,N/A,219.89,1,High
CUST-0860,2024-10-08,,Standard,19.99,22,0,N/A,439.78,7,High
CUST-0861,2024-09-05,2025-01-03,Basic,9.99,4,1,Other,39.96,7,Medium
CUST-0862,2024-02-16,,Standard,19.99,22,0,N/A,439.78,6,Medium
CUST-0863,2024-04-30,,Basic,9.99,20,0,N/A,199.8,3,High
CUST-0864,2024-08-01,2026-03-24,Basic,9.99,20,1,Technical issues,199.8,0,Medium
CUST-0865,2024-08-26,,Basic,9.99,15,0,N/A,149.85,9,Medium
CUST-0866,2024-02-25,,Standard,19.99,4,0,N/A,79.96,9,Medium
CUST-0867,2024-12-15,2025-09-11,Premium,29.99,9,1,Poor customer service,269.91,6,High
CUST-0868,2024-04-16,,Standard,19.99,7,0,N/A,139.93,4,Medium
CUST-0869,2024-11-14,,Standard,19.99,19,0,N/A,379.81,8,Medium
CUST-0870,2024-02-17,,Standard,19.99,19,0,N/A,379.81,7,High
CUST-0871,2024-03-01,,Standard,19.99,6,0,N/A,119.94,6,Low
CUST-0872,2024-12-02,2025-05-31,Basic,9.99,6,1,Technical issues,59.94,4,Medium
CUST-0873,2024-01-26,,Basic,9.99,20,0,N/A,199.8,8,High
CUST-0874,2024-10-18,2026-01-11,Basic,9.99,15,1,Price too high,149.85,5,Low
CUST-0875,2024-09-13,2025-12-07,Basic,9.99,15,1,Found better alternative,149.85,2,High
CUST-0876,2024-01-08,,Basic,9.99,20,0,N/A,199.8,5,Medium
CUST-0877,2024-04-22,,Basic,9.99,9,0,N/A,89.91,1,Medium
CUST-0878,2024-12-20,,Basic,9.99,4,0,N/A,39.96,8,Low
CUST-0879,2024-09-09,,Premium,29.99,18,0,N/A,539.82,9,Low
CUST-0880,2024-06-28,,Basic,9.99,18,0,N/A,179.82,2,High
CUST-0881,2024-07-25,2024-12-22,Basic,9.99,5,1,Price too high,49.95,0,Medium
CUST-0882,2024-10-29,2026-06-21,Basic,9.99,20,1,Found better alternative,199.8,8,High
CUST-0883,2024-05-06,,Standard,19.99,23,0,N/A,459.77,2,High
CUST-0884,2024-02-25,,Basic,9.99,11,0,N/A,109.89,2,High
CUST-0885,2024-08-01,2024-12-29,Basic,9.99,5,1,No longer needed,49.95,4,Low
CUST-0886,2024-01-14,,Standard,19.99,22,0,N/A,439.78,0,Medium
CUST-0887,2024-01-28,2024-05-27,Basic,9.99,4,1,Poor customer service,39.96,9,Medium
CUST-0888,2024-03-18,,Basic,9.99,12,0,N/A,119.88,9,High
CUST-0889,2024-08-03,,Basic,9.99,2,0,N/A,19.98,9,High
CUST-0890,2024-12-30,2026-01-24,Basic,9.99,13,1,Price too high,129.87,5,Medium
CUST-0891,2024-06-02,,Basic,9.99,10,0,N/A,99.9,8,Medium
CUST-0892,2024-01-14,2024-10-10,Basic,9.99,9,1,Found better alternative,89.91,3,Medium
CUST-0893,2024-07-05,2025-05-01,Premium,29.99,10,1,No longer needed,299.9,4,High
CUST-0894,2024-11-07,,Standard,19.99,7,0,N/A,139.93,9,High
CUST-0895,2024-01-07,,Standard,19.99,4,0,N/A,79.96,7,High
CUST-0896,2024-01-03,2025-07-26,Basic,9.99,19,1,Found better alternative,189.81,4,Low
CUST-0897,2024-04-20,2025-02-14,Premium,29.99,10,1,Technical issues,299.9,8,High
CUST-0898,2024-08-25,,Basic,9.99,3,0,N/A,29.97,1,Low
CUST-0899,2024-12-28,2026-09-19,Basic,9.99,21,1,Found better alternative,209.79,8,High
CUST-0900,2024-08-26,,Standard,19.99,19,0,N/A,379.81,6,Medium
CUST-0901,2024-09-30,,Basic,9.99,21,0,N/A,209.79,5,Medium
CUST-0902,2024-10-20,2024-12-19,Basic,9.99,2,1,Other,19.98,0,Medium
CUST-0903,2024-08-14,,Standard,19.99,20,0,N/A,399.8,2,High
CUST-0904,2024-01-15,2024-11-10,Premium,29.99,10,1,Poor customer service,299.9,2,Medium
CUST-0905,2024-07-10,,Basic,9.99,2,0,N/A,19.98,9,High
CUST-0906,2024-04-28,,Standard,19.99,2,0,N/A,39.98,4,Medium
CUST-0907,2024-01-28,,Premium,29.99,17,0,N/A,509.83,8,Medium
CUST-0908,2024-07-20,,Basic,9.99,16,0,N/A,159.84,1,Medium
CUST-0909,2024-02-08,,Basic,9.99,16,0,N/A,159.84,6,Medium
CUST-0910,2024-09-29,,Basic,9.99,14,0,N/A,139.86,9,Medium
CUST-0911,2024-08-18,,Basic,9.99,7,0,N/A,69.93,2,High
CUST-0912,2024-03-26,,Basic,9.99,21,0,N/A,209.79,1,Medium
CUST-0913,2024-05-05,,Premium,29.99,11,0,N/A,329.89,3,Medium
CUST-0914,2024-10-26,2024-11-25,Standard,19.99,1,1,Found better alternative,19.99,9,High
CUST-0915,2024-01-25,,Standard,19.99,11,0,N/A,219.89,2,High
CUST-0916,2024-05-24,,Basic,9.99,23,0,N/A,229.77,2,Low
CUST-0917,2024-01-13,,Premium,29.99,21,0,N/A,629.79,3,High
CUST-0918,2024-07-30,,Premium,29.99,4,0,N/A,119.96,9,Low
CUST-0919,2024-01-25,,Premium,29.99,7,0,N/A,209.93,6,Medium
CUST-0920,2024-03-08,,Basic,9.99,15,0,N/A,149.85,2,High
CUST-0921,2024-03-07,,Standard,19.99,18,0,N/A,359.82,9,Medium
CUST-0922,2024-08-20,2025-08-15,Basic,9.99,12,1,Found better alternative,119.88,2,Low
CUST-0923,2024-04-18,2025-09-10,Basic,9.99,17,1,Found better alternative,169.83,2,High
CUST-0924,2024-05-25,,Basic,9.99,1,0,N/A,9.99,2,Low
CUST-0925,2024-04-20,,Standard,19.99,11,0,N/A,219.89,3,High
CUST-0926,2024-08-15,,Standard,19.99,1,0,N/A,19.99,0,Medium
CUST-0927,2024-04-20,,Basic,9.99,15,0,N/A,149.85,2,Medium
CUST-0928,2024-02-03,,Basic,9.99,21,0,N/A,209.79,5,Medium
CUST-0929,2024-04-20,,Basic,9.99,10,0,N/A,99.9,6,Low
CUST-0930,2024-09-20,,Basic,9.99,7,0,N/A,69.93,9,Medium
CUST-0931,2024-08-23,,Basic,9.99,2,0,N/A,19.98,1,Low
CUST-0932,2024-03-23,,Basic,9.99,10,0,N/A,99.9,9,Low
CUST-0933,2024-02-11,,Standard,19.99,4,0,N/A,79.96,9,High
CUST-0934,2024-04-10,,Basic,9.99,12,0,N/A,119.88,7,Medium
CUST-0935,2024-01-06,,Basic,9.99,19,0,N/A,189.81,2,Medium
CUST-0936,2024-06-28,,Basic,9.99,11,0,N/A,109.89,8,High
CUST-0937,2024-10-08,,Premium,29.99,8,0,N/A,239.92,5,Medium
CUST-0938,2024-11-15,,Standard,19.99,18,0,N/A,359.82,5,High
CUST-0939,2024-08-13,,Standard,19.99,11,0,N/A,219.89,5,Low
CUST-0940,2024-11-10,,Basic,9.99,11,0,N/A,109.89,7,Medium
CUST-0941,2024-12-30,,Standard,19.99,13,0,N/A,259.87,1,Medium
CUST-0942,2024-08-16,,Basic,9.99,3,0,N/A,29.97,4,High
CUST-0943,2024-10-15,,Standard,19.99,12,0,N/A,239.88,2,High
CUST-0944,2024-05-29,,Premium,29.99,3,0,N/A,89.97,0,Low
CUST-0945,2024-10-03,,Standard,19.99,10,0,N/A,199.9,4,High
CUST-0946,2024-07-16,,Premium,29.99,17,0,N/A,509.83,3,Medium
CUST-0947,2024-03-10,2025-12-30,Standard,19.99,22,1,No longer needed,439.78,1,Medium
CUST-0948,2024-04-21,,Basic,9.99,2,0,N/A,19.98,0,High
CUST-0949,2024-01-04,,Premium,29.99,17,0,N/A,509.83,2,Medium
CUST-0950,2024-12-15,2026-04-09,Basic,9.99,16,1,Technical issues,159.84,7,Medium
CUST-0951,2024-11-26,2025-01-25,Standard,19.99,2,1,Technical issues,39.98,7,High
CUST-0952,2024-11-13,,Basic,9.99,22,0,N/A,219.78,7,Medium
CUST-0953,2024-12-15,,Basic,9.99,20,0,N/A,199.8,7,Medium
CUST-0954,2024-04-04,,Basic,9.99,6,0,N/A,59.94,1,Low
CUST-0955,2024-05-31,,Basic,9.99,10,0,N/A,99.9,7,Medium
CUST-0956,2024-11-06,,Basic,9.99,10,0,N/A,99.9,2,Medium
CUST-0957,2024-05-16,,Standard,19.99,8,0,N/A,159.92,1,High
CUST-0958,2024-09-03,,Basic,9.99,1,0,N/A,9.99,8,Low
CUST-0959,2024-08-30,2025-09-24,Basic,9.99,13,1,Poor customer service,129.87,4,Low
CUST-0960,2024-01-31,2024-10-27,Standard,19.99,9,1,Poor customer service,179.91,1,High
CUST-0961,2024-02-09,,Basic,9.99,22,0,N/A,219.78,5,High
CUST-0962,2024-08-16,,Standard,19.99,10,0,N/A,199.9,5,High
CUST-0963,2024-02-05,,Standard,19.99,15,0,N/A,299.85,3,Medium
CUST-0964,2024-08-10,2025-01-07,Premium,29.99,5,1,Price too high,149.95,5,Medium
CUST-0965,2024-01-06,,Standard,19.99,22,0,N/A,439.78,4,High
CUST-0966,2024-11-17,,Basic,9.99,16,0,N/A,159.84,8,Medium
CUST-0967,2024-08-07,,Standard,19.99,13,0,N/A,259.87,5,Low
CUST-0968,2024-03-15,,Basic,9.99,22,0,N/A,219.78,4,Low
CUST-0969,2024-01-04,,Basic,9.99,20,0,N/A,199.8,8,Low
CUST-0970,2024-11-30,2026-05-24,Standard,19.99,18,1,No longer needed,359.82,6,Medium
CUST-0971,2024-05-13,,Basic,9.99,11,0,N/A,109.89,5,Medium
CUST-0972,2024-04-27,,Standard,19.99,9,0,N/A,179.91,6,High
CUST-0973,2024-04-03,,Premium,29.99,16,0,N/A,479.84,9,Low
CUST-0974,2024-03-02,,Premium,29.99,2,0,N/A,59.98,7,High
CUST-0975,2024-07-12,2024-09-10,Premium,29.99,2,1,Found better alternative,59.98,3,Medium
CUST-0976,2024-11-30,2025-11-25,Basic,9.99,12,1,No longer needed,119.88,2,Medium
CUST-0977,2024-07-21,2025-03-18,Basic,9.99,8,1,No longer needed,79.92,9,High
CUST-0978,2024-01-26,2024-10-22,Standard,19.99,9,1,No longer needed,179.91,2,Medium
CUST-0979,2024-06-21,,Basic,9.99,12,0,N/A,119.88,4,High
CUST-0980,2024-10-26,,Standard,19.99,9,0,N/A,179.91,5,Medium
